xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1
1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.595959595959596,0.40404040404040403,0.5,0.5,0.0,1.0,0.620253164556962,0.3797468354430379,0.5,0.5,0.5,0.5,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.5,0.5,0.5683453237410072,0.43165467625899284,0.5,0.5,1.0,0.0,0.5,0.5,0.5683453237410072,0.43165467625899284,0.5,0.5,0.553072625698324,0.446927374301676,0.46332046332046334,0.5366795366795366,1.0,0.0,0.5683453237410072,0.43165467625899284,0.0,1.0,0.5,0.5
1.0,0.0,0.5,0.5,0.5,0.5,0.46332046332046334,0.5366795366795367,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.6610169491525424,0.3389830508474576,0.5,0.5,0.0,1.0,0.595959595959596,0.40404040404040403,0.5,0.5,0.5,0.5,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.0,1.0,0.5683453237410072,0.43165467625899284,0.553072625698324,0.446927374301676,1.0,0.0,0.471976401179941,0.528023598820059,0.5683453237410072,0.4316546762589928,0.471976401179941,0.528023598820059,0.5000000000000001,0.5,0.446927374301676,0.5530726256983239,1.0,0.0,0.5683453237410072,0.43165467625899284,0.0,1.0,0.5,0.5
1.0,0.0,0.5,0.5,0.5683453237410072,0.43165467625899284,0.46332046332046334,0.5366795366795366,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.595959595959596,0.40404040404040403,0.553072625698324,0.446927374301676,0.0,1.0,0.553072625698324,0.44692737430167595,0.5,0.5,0.5,0.5,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.0,1.0,0.553072625698324,0.446927374301676,0.5683453237410072,0.43165467625899284,1.0,0.0,0.471976401179941,0.528023598820059,0.5683453237410072,0.4316546762589928,0.471976401179941,0.528023598820059,0.5000000000000001,0.5,0.46332046332046334,0.5366795366795366,1.0,0.0,0.5683453237410072,0.43165467625899284,0.0,1.0,0.5,0.5
1.0,0.0,0.5,0.5,0.5683453237410072,0.43165467625899284,0.560126582278481,0.43987341772151894,0.0,1.0,0.595959595959596,0.40404040404040403,0.5,0.5,0.0,1.0,0.5683453237410072,0.43165467625899284,1.0,0.0,0.0,1.0,0.5959595959595959,0.404040404040404,0.5,0.5,0.5,0.5,0.6202531645569621,0.3797468354430379,0.0,1.0,0.0,1.0,0.0,1.0,0.553072625698324,0.446927374301676,0.595959595959596,0.40404040404040403,1.0,0.0,0.0,1.0,0.6591877307583073,0.34081226924169267,0.560126582278481,0.43987341772151894,0.5000000000000001,0.5,0.5000000000000001,0.49999999999999994,1.0,0.0,0.595959595959596,0.40404040404040403,0.0,1.0,0.46332046332046334,0.5366795366795367
1.0,0.0,0.5,0.5,0.595959595959596,0.40404040404040403,0.5154975530179446,0.48450244698205547,0.0,1.0,0.5683453237410072,0.43165467625899284,0.553072625698324,0.446927374301676,0.0,1.0,0.5683453237410072,0.43165467625899284,1.0,0.0,0.0,1.0,0.5154975530179446,0.4845024469820554,0.5,0.5,0.5,0.5,0.6202531645569621,0.3797468354430379,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6610169491525424,0.3389830508474576,1.0,0.0,0.0,1.0,0.6596468836417783,0.34035311635822163,0.560126582278481,0.43987341772151894,0.5000000000000001,0.4999999999999999,0.5,0.49999999999999994,1.0,0.0,0.595959595959596,0.40404040404040403,0.0,1.0,0.46332046332046334,0.5366795366795366
1.0,0.0,0.471976401179941,0.528023598820059,0.595959595959596,0.40404040404040403,0.5283582089552239,0.47164179104477605,0.0,1.0,0.553072625698324,0.446927374301676,0.5683453237410072,0.43165467625899284,0.0,1.0,0.553072625698324,0.446927374301676,1.0,0.0,0.0,1.0,0.45622119815668205,0.543778801843318,0.5,0.5,0.553072625698324,0.446927374301676,0.6610169491525424,0.33898305084745756,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.595959595959596,0.40404040404040403,1.0,0.0,0.0,1.0,0.7234202542805037,0.2765797457194963,0.5283582089552239,0.47164179104477605,0.5000000000000001,0.4999999999999999,0.5000000000000001,0.49999999999999994,1.0,0.0,0.553072625698324,0.44692737430167595,0.0,1.0,0.46332046332046334,0.5366795366795366
1.0,0.0,0.46332046332046334,0.5366795366795366,0.620253164556962,0.3797468354430379,0.5601265822784811,0.43987341772151894,0.0,1.0,0.595959595959596,0.40404040404040403,0.6297153436704467,0.3702846563295533,0.0,1.0,0.5000000000000001,0.5,1.0,0.0,0.0,1.0,0.45622119815668205,0.543778801843318,0.5,0.5,1.0,0.0,0.6610169491525424,0.33898305084745756,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.7039750598987965,0.2960249401012035,0.5601265822784811,0.43987341772151894,0.5000000000000001,0.4999999999999999,0.46332046332046334,0.5366795366795366,1.0,0.0,0.553072625698324,0.44692737430167595,0.0,1.0,0.43165467625899284,0.5683453237410071
1.0,0.0,0.446927374301676,0.5530726256983239,0.5683453237410072,0.4316546762589928,0.560126582278481,0.43987341772151894,0.0,1.0,1.0,0.0,0.6297153436704467,0.3702846563295533,0.0,1.0,0.553072625698324,0.44692737430167595,1.0,0.0,0.0,1.0,0.567844717084783,0.432155282915217,0.5,0.5,1.0,0.0,0.6313364055299541,0.368663594470046,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.7039750598987965,0.2960249401012035,0.5154975530179446,0.4845024469820554,0.5000000000000001,0.4999999999999999,0.46332046332046334,0.5366795366795366,1.0,0.0,0.5683453237410072,0.4316546762589927,0.0,1.0,0.43165467625899284,0.5683453237410071
1.0,0.0,0.46332046332046334,0.5366795366795366,0.5683453237410072,0.4316546762589927,0.471976401179941,0.528023598820059,0.0,1.0,1.0,0.0,0.6591877307583073,0.34081226924169267,0.0,1.0,0.5959595959595959,0.404040404040404,1.0,0.0,0.0,1.0,0.6098265895953758,0.3901734104046242,0.46332046332046334,0.5366795366795366,1.0,0.0,0.553072625698324,0.44692737430167584,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.6894369751161377,0.31056302488386234,0.46332046332046334,0.5366795366795366,0.5000000000000001,0.4999999999999999,0.46332046332046334,0.5366795366795366,1.0,0.0,0.5000000000000001,0.4999999999999999,0.0,1.0,0.5154975530179446,0.4845024469820554
1.0,0.0,0.46332046332046334,0.5366795366795366,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.6582656984194788,0.3417343015805211,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6591877307583074,0.34081226924169267,0.46332046332046334,0.5366795366795366,1.0,0.0,0.5683453237410072,0.43165467625899273,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.6555633691643108,0.3444366308356893,0.46332046332046334,0.5366795366795366,0.5000000000000001,0.5,0.46332046332046334,0.5366795366795366,1.0,0.0,0.4719764011799412,0.5280235988200588,0.0,1.0,0.5154975530179446,0.4845024469820554
1.0,0.0,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.6179560649474689,0.3820439350525309,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7184420459877991,0.2815579540122008,0.5154975530179446,0.48450244698205547,1.0,0.0,0.553072625698324,0.44692737430167584,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5683453237410073,0.4316546762589927,0.5000000000000001,0.4999999999999999,0.5000000000000001,0.5,0.46332046332046334,0.5366795366795366,1.0,0.0,0.0,1.0,0.0,1.0,0.5154975530179446,0.4845024469820554
1.0,0.0,0.5,0.49999999999999994,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000001,0.4999999999999999,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7184420459877991,0.2815579540122008,0.5154975530179446,0.48450244698205547,1.0,0.0,0.5940116721644254,0.4059883278355746,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5959595959595961,0.40404040404040387,0.5000000000000001,0.4999999999999999,0.5000000000000001,0.4999999999999999,0.5,0.49999999999999994,1.0,0.0,0.0,1.0,0.0,1.0,0.5530726256983242,0.44692737430167573
1.0,0.0,0.5,0.49999999999999994,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000001,0.4999999999999998,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6179560649474689,0.3820439350525309,0.560126582278481,0.43987341772151894,1.0,0.0,0.5940116721644254,0.4059883278355746,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5683453237410073,0.4316546762589927,0.5683453237410072,0.4316546762589927,0.5000000000000001,0.4999999999999999,0.46332046332046334,0.5366795366795366,1.0,0.0,0.0,1.0,0.0,1.0,0.5530726256983242,0.44692737430167573
1.0,0.0,0.5,0.49999999999999994,0.5000000000000001,0.4999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000001,0.4999999999999999,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5940116721644253,0.4059883278355747,0.5683453237410072,0.43165467625899273,1.0,0.0,0.6827285346024193,0.31727146539758067,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5683453237410073,0.4316546762589927,0.5530726256983243,0.4469273743016758,0.4316546762589929,0.568345323741007,0.446927374301676,0.5530726256983239,1.0,0.0,0.0,1.0,0.0,1.0,0.5000000000000002,0.4999999999999997
1.0,0.0,0.5683453237410072,0.43165467625899273,0.5000000000000001,0.4999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000001,0.4999999999999999,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5940116721644253,0.4059883278355747,0.560126582278481,0.43987341772151894,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5683453237410073,0.4316546762589927,0.5530726256983243,0.4469273743016758,0.44692737430167623,0.5530726256983238,0.4040404040404041,0.595959595959596,1.0,0.0,0.0,1.0,0.0,1.0,0.5000000000000003,0.4999999999999997
1.0,0.0,0.5683453237410072,0.43165467625899273,0.5000000000000002,0.4999999999999998,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000001,0.4999999999999998,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4516010669075207,0.5483989330924793,0.560126582278481,0.43987341772151894,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.5683453237410074,0.4316546762589927,0.5683453237410072,0.4316546762589927,0.6117647058823531,0.38823529411764696,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5506880089862402,0.44931199101375996
1.0,0.0,0.553072625698324,0.44692737430167584,0.5000000000000002,0.4999999999999998,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000002,0.4999999999999998,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4666582408928729,0.533341759107127,0.5154975530179446,0.48450244698205547,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.595959595959596,0.404040404040404,0.5683453237410072,0.4316546762589927,0.6117647058823531,0.38823529411764696,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.47064144116982,0.52935855883018
1.0,0.0,0.5154975530179446,0.48450244698205547,0.5000000000000001,0.4999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.5920448750637431,0.40795512493625685,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4745697357981302,0.5254302642018697,0.5154975530179446,0.48450244698205547,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.595959595959596,0.404040404040404,0.5000000000000001,0.49999999999999994,0.6117647058823531,0.38823529411764696,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5653761417927075,0.43462385820729255
1.0,0.0,0.4562211981566821,0.543778801843318,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5920448750637431,0.40795512493625685,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5154975530179446,0.48450244698205547,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.471976401179941,0.528023598820059,1.0,0.0,0.0,1.0,1.0,0.0,0.5000000000000001,0.49999999999999994,0.6610169491525425,0.33898305084745756,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6427779388935329,0.3572220611064671
1.0,0.0,0.446927374301676,0.5530726256983239,0.5000000000000001,0.4999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.5920448750637431,0.40795512493625685,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.553072625698324,0.44692737430167584,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.46332046332046334,0.5366795366795366,1.0,0.0,0.0,1.0,1.0,0.0,0.5959595959595961,0.404040404040404,0.6582656984194789,0.34173430158052115,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6427779388935329,0.35722206110646715
1.0,0.0,0.446927374301676,0.5530726256983239,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5653748641796451,0.4346251358203548,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5000000000000001,0.49999999999999994,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.471976401179941,0.528023598820059,1.0,0.0,0.0,1.0,1.0,0.0,0.6202531645569622,0.3797468354430379,0.6554694229112835,0.3445305770887166,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5925990778030702,0.40740092219692986
1.0,0.0,0.43165467625899284,0.5683453237410072,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.5653748641796451,0.4346251358203548,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.49999999999999994,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.46332046332046334,0.5366795366795366,1.0,0.0,0.0,1.0,1.0,0.0,0.5959595959595961,0.4040404040404038,0.6297062474141498,0.37029375258585023,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6574315933713013,0.3425684066286986
1.0,0.0,0.46332046332046334,0.5366795366795366,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.6555633691643108,0.3444366308356893,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.49999999999999994,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.446927374301676,0.5530726256983239,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6244765635553153,0.3755234364446846,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.595959595959596,0.404040404040404
1.0,0.0,0.471976401179941,0.528023598820059,0.5000000000000001,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.7159729700943207,0.2840270299056793,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.49999999999999994,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.553072625698324,0.44692737430167584,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6244765635553153,0.3755234364446846,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.595959595959596,0.404040404040404
1.0,0.0,0.471976401179941,0.528023598820059,0.553072625698324,0.44692737430167595,0.0,1.0,0.0,1.0,1.0,0.0,0.7159729700943207,0.2840270299056793,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.595959595959596,0.404040404040404,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.553072625698324,0.44692737430167584,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6354378818737272,0.36456211812627287,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6574315933713014,0.34256840662869864
1.0,0.0,0.471976401179941,0.528023598820059,0.5683453237410072,0.4316546762589927,0.0,1.0,0.0,1.0,1.0,0.0,0.7159729700943207,0.2840270299056793,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6591877307583074,0.3408122692416926,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6354378818737272,0.36456211812627287,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6909566180352567,0.30904338196474324
1.0,0.0,0.5,0.49999999999999994,0.5601265822784811,0.43987341772151894,0.0,1.0,0.0,1.0,1.0,0.0,0.6815888715310601,0.31841112846893993,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6839193994468591,0.3160806005531409,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5959595959595959,0.40404040404040403,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6574315933713013,0.3425684066286986
1.0,0.0,0.5,0.49999999999999994,0.6129063942638249,0.3870936057361751,0.0,1.0,0.0,1.0,1.0,0.0,0.5940116721644254,0.4059883278355746,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5000000000000001,0.4999999999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6281620748556224,0.3718379251443775
1.0,0.0,0.5,0.49999999999999994,0.6472371967654987,0.35276280323450127,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000002,0.4999999999999998,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5000000000000001,0.4999999999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.46332046332046334,0.5366795366795366,0.6787121719086923,0.32128782809130785,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000002,0.4999999999999998,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.47197640117994116,0.5280235988200589,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.471976401179941,0.528023598820059,0.6207453683757003,0.3792546316242998,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000003,0.4999999999999998,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.47197640117994116,0.5280235988200589,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.6472371967654988,0.35276280323450127,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000004,0.49999999999999956,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.47197640117994116,0.5280235988200589,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.6745873814819151,0.3254126185180849,0.0,1.0,0.0,1.0,1.0,0.0,0.5000000000000004,0.49999999999999956,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.46332046332046334,0.5366795366795367,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
