xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1
0.46332046332046334,0.5366795366795367,0.0,1.0,0.5,0.5,0.43165467625899284,0.5683453237410072,0.5,0.5,1.0,0.0,0.553072625698324,0.446927374301676,0.4040404040404041,0.5959595959595959,0.5,0.5,0.0,1.0,0.560126582278481,0.43987341772151894,0.46332046332046334,0.5366795366795366,0.0,1.0,0.5,0.5,0.5,0.5,0.46332046332046334,0.5366795366795367,0.595959595959596,0.40404040404040403,0.5,0.5,0.446927374301676,0.553072625698324,0.5000000000000001,0.4999999999999999,0.5000000000000001,0.49999999999999994,0.5,0.5,0.0,1.0,0.5,0.5,0.471976401179941,0.528023598820059,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.471976401179941,0.528023598820059,0.0,1.0,0.5,0.5,0.43165467625899284,0.5683453237410072,0.5,0.5,1.0,0.0,0.553072625698324,0.446927374301676,1.0,0.0,0.5,0.5,0.0,1.0,0.5154975530179446,0.48450244698205547,0.46332046332046334,0.5366795366795366,0.0,1.0,0.5,0.5,0.5,0.5,0.560126582278481,0.43987341772151894,0.595959595959596,0.40404040404040403,0.5,0.5,0.46332046332046334,0.5366795366795367,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,0.0,1.0,0.0,1.0,0.471976401179941,0.528023598820059,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
0.0,1.0,0.0,1.0,0.5,0.5,0.43165467625899284,0.5683453237410072,0.5,0.5,1.0,0.0,0.553072625698324,0.446927374301676,1.0,0.0,0.471976401179941,0.528023598820059,0.0,1.0,0.560126582278481,0.43987341772151894,0.5154975530179446,0.48450244698205547,0.0,1.0,0.5,0.5,0.5,0.5,0.560126582278481,0.43987341772151894,0.595959595959596,0.40404040404040403,0.5,0.5,0.471976401179941,0.528023598820059,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.471976401179941,0.528023598820059,0.5,0.5
0.0,1.0,0.0,1.0,0.5,0.5,0.446927374301676,0.553072625698324,0.5,0.5,1.0,0.0,0.553072625698324,0.446927374301676,1.0,0.0,0.46332046332046334,0.5366795366795366,0.0,1.0,0.5154975530179446,0.48450244698205547,0.5154975530179446,0.48450244698205547,0.0,1.0,0.5,0.5,0.5,0.5,0.560126582278481,0.43987341772151894,0.5683453237410072,0.43165467625899284,0.5,0.5,0.46332046332046334,0.5366795366795366,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.471976401179941,0.528023598820059,0.5683453237410072,0.43165467625899284
0.0,1.0,0.0,1.0,0.446927374301676,0.553072625698324,0.47197640117994094,0.528023598820059,0.471976401179941,0.528023598820059,1.0,0.0,0.5000000000000001,0.5,1.0,0.0,0.446927374301676,0.5530726256983239,0.0,1.0,0.46332046332046334,0.5366795366795366,0.5154975530179446,0.48450244698205547,0.0,1.0,0.5,0.5,0.5,0.5,0.5154975530179446,0.48450244698205547,0.5154975530179445,0.48450244698205547,0.5,0.5,0.471976401179941,0.528023598820059,0.471976401179941,0.528023598820059,0.471976401179941,0.528023598820059,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.446927374301676,0.553072625698324,0.0,1.0,0.46332046332046334,0.5366795366795367,0.471976401179941,0.528023598820059,0.595959595959596,0.40404040404040403
0.0,1.0,0.0,1.0,0.446927374301676,0.553072625698324,0.5,0.5000000000000001,0.560126582278481,0.43987341772151894,1.0,0.0,0.5000000000000001,0.5,1.0,0.0,0.446927374301676,0.5530726256983239,0.0,1.0,0.5000000000000001,0.49999999999999994,0.4562211981566821,0.543778801843318,0.0,1.0,0.5,0.5,0.5,0.5,0.553072625698324,0.44692737430167584,0.46332046332046334,0.5366795366795367,0.5,0.5,0.5,0.5,0.471976401179941,0.528023598820059,0.446927374301676,0.5530726256983239,0.46332046332046334,0.5366795366795367,0.0,1.0,0.0,1.0,0.0,1.0,0.446927374301676,0.553072625698324,0.0,1.0,0.446927374301676,0.553072625698324,0.471976401179941,0.528023598820059,0.595959595959596,0.40404040404040403
0.0,1.0,0.0,1.0,0.40404040404040403,0.595959595959596,0.5,0.5000000000000001,0.560126582278481,0.43987341772151894,1.0,0.0,0.40404040404040403,0.5959595959595959,1.0,0.0,0.446927374301676,0.5530726256983239,0.0,1.0,0.5000000000000001,0.49999999999999994,0.4562211981566821,0.543778801843318,0.0,1.0,0.5,0.5,0.5,0.5,0.5000000000000002,0.49999999999999983,0.446927374301676,0.553072625698324,0.5,0.5,0.5,0.5,0.46332046332046334,0.5366795366795366,0.446927374301676,0.5530726256983239,0.471976401179941,0.528023598820059,0.0,1.0,0.0,1.0,0.0,1.0,0.40404040404040403,0.595959595959596,0.0,1.0,0.43165467625899284,0.5683453237410072,0.471976401179941,0.528023598820059,0.595959595959596,0.40404040404040403
0.0,1.0,0.0,1.0,0.40404040404040403,0.595959595959596,0.5,0.5000000000000001,0.6273458445040215,0.3726541554959785,1.0,0.0,0.446927374301676,0.5530726256983239,1.0,0.0,0.553072625698324,0.44692737430167584,0.0,1.0,0.5000000000000001,0.49999999999999994,0.5000000000000001,0.49999999999999994,0.0,1.0,0.5,0.5,0.0,1.0,0.5000000000000001,0.4999999999999999,0.5689404934687954,0.4310595065312046,0.5,0.5,0.5,0.5,0.46332046332046334,0.5366795366795366,0.43165467625899284,0.5683453237410071,0.446927374301676,0.5530726256983239,0.0,1.0,0.0,1.0,0.0,1.0,0.40404040404040403,0.595959595959596,0.0,1.0,0.446927374301676,0.553072625698324,0.5,0.5,0.595959595959596,0.40404040404040403
0.0,1.0,0.0,1.0,0.43165467625899284,0.5683453237410072,0.5,0.5000000000000001,0.5969387755102041,0.40306122448979587,1.0,0.0,0.46332046332046334,0.5366795366795365,1.0,0.0,0.5683453237410072,0.43165467625899273,0.0,1.0,0.46332046332046334,0.5366795366795366,0.5000000000000001,0.49999999999999994,0.0,1.0,0.5,0.5,0.0,1.0,0.5000000000000002,0.49999999999999983,0.5689404934687954,0.4310595065312046,0.5,0.5,0.471976401179941,0.528023598820059,0.46332046332046334,0.5366795366795366,0.43165467625899284,0.5683453237410071,0.446927374301676,0.5530726256983239,0.0,1.0,0.0,1.0,0.0,1.0,0.43165467625899284,0.5683453237410072,0.0,1.0,0.446927374301676,0.553072625698324,0.5,0.5,0.5,0.5
0.0,1.0,0.0,1.0,0.46332046332046334,0.5366795366795367,0.5959595959595959,0.40404040404040403,0.5689404934687955,0.43105950653120456,1.0,0.0,0.4719764011799412,0.5280235988200588,1.0,0.0,0.5683453237410072,0.43165467625899273,0.0,1.0,0.43165467625899284,0.5683453237410071,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5000000000000002,0.49999999999999983,0.595959595959596,0.40404040404040403,0.5,0.5,0.471976401179941,0.528023598820059,0.46332046332046334,0.5366795366795366,0.46332046332046334,0.5366795366795366,0.446927374301676,0.5530726256983239,0.0,1.0,0.0,1.0,0.0,1.0,0.446927374301676,0.553072625698324,0.0,1.0,0.47197640117994094,0.528023598820059,0.5,0.5,0.5,0.5
0.0,1.0,0.0,1.0,0.471976401179941,0.528023598820059,0.568345323741007,0.4316546762589929,0.5601265822784811,0.43987341772151894,1.0,0.0,0.0,1.0,1.0,0.0,0.5683453237410072,0.43165467625899273,0.0,1.0,0.446927374301676,0.5530726256983239,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5000000000000002,0.49999999999999983,1.0,0.0,1.0,0.0,0.560126582278481,0.43987341772151894,0.471976401179941,0.528023598820059,0.5000000000000001,0.4999999999999999,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.0,1.0,0.446927374301676,0.553072625698324,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5
0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.5959595959595959,0.40404040404040403,0.560126582278481,0.43987341772151894,1.0,0.0,0.0,1.0,1.0,0.0,0.5683453237410072,0.43165467625899273,0.0,1.0,0.446927374301676,0.5530726256983239,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.4469273743016761,0.5530726256983239,1.0,0.0,1.0,0.0,0.5154975530179446,0.48450244698205547,0.471976401179941,0.528023598820059,0.5000000000000002,0.4999999999999998,0.43165467625899284,0.5683453237410071,0.0,1.0,0.0,1.0,0.0,1.0,0.46332046332046334,0.5366795366795367,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5
0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.620253164556962,0.3797468354430381,0.46332046332046334,0.5366795366795366,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.49999999999999994,0.0,1.0,0.43165467625899284,0.5683453237410071,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.4040404040404042,0.5959595959595959,1.0,0.0,1.0,0.0,0.5154975530179446,0.48450244698205547,0.471976401179941,0.528023598820059,0.5000000000000002,0.4999999999999998,0.446927374301676,0.5530726256983239,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5
0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.5689404934687953,0.43105950653120473,0.5000000000000001,0.49999999999999994,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.49999999999999994,0.0,1.0,0.46332046332046334,0.5366795366795366,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.4469273743016761,0.5530726256983239,1.0,0.0,1.0,0.0,0.553072625698324,0.44692737430167584,0.446927374301676,0.5530726256983239,0.5000000000000002,0.4999999999999998,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5
0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.5689404934687953,0.4310595065312047,0.5683453237410072,0.43165467625899273,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.49999999999999994,0.0,1.0,0.5000000000000001,0.4999999999999999,1.0,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.4469273743016761,0.5530726256983239,1.0,0.0,1.0,0.0,0.4562211981566821,0.543778801843318,0.446927374301676,0.5530726256983239,0.5000000000000002,0.4999999999999998,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.0,1.0,0.0,1.0,0.5683453237410072,0.43165467625899284,0.5,0.5
0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.6273458445040214,0.3726541554959785,0.553072625698324,0.44692737430167584,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.49999999999999994,0.0,1.0,0.5000000000000001,0.4999999999999999,1.0,0.0,0.0,1.0,0.5683453237410072,0.43165467625899284,0.0,1.0,0.46332046332046345,0.5366795366795365,1.0,0.0,1.0,0.0,0.4040404040404042,0.5959595959595959,0.446927374301676,0.5530726256983239,0.5000000000000002,0.4999999999999998,0.471976401179941,0.528023598820059,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.49999999999999994,0.0,1.0,0.0,1.0,0.595959595959596,0.40404040404040403,0.5,0.5
0.0,1.0,0.0,1.0,0.595959595959596,0.404040404040404,0.6117647058823529,0.3882352941176471,0.3882352941176472,0.6117647058823529,1.0,0.0,0.0,1.0,1.0,0.0,0.595959595959596,0.404040404040404,0.0,1.0,0.5000000000000001,0.49999999999999994,1.0,0.0,0.0,1.0,0.595959595959596,0.40404040404040403,0.0,1.0,0.6202531645569621,0.3797468354430379,1.0,0.0,1.0,0.0,0.4040404040404041,0.5959595959595959,0.0,1.0,0.5000000000000001,0.4999999999999999,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.595959595959596,0.40404040404040403,0.5,0.5
0.0,1.0,0.0,1.0,0.6202531645569621,0.3797468354430379,0.5689404934687954,0.4310595065312047,0.3882352941176472,0.6117647058823529,1.0,0.0,0.0,1.0,1.0,0.0,0.5683453237410072,0.43165467625899273,0.0,1.0,0.5000000000000001,0.49999999999999994,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6202531645569621,0.3797468354430379,1.0,0.0,1.0,0.0,0.40404040404040414,0.5959595959595958,0.0,1.0,0.46332046332046334,0.5366795366795366,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.471976401179941,0.528023598820059,0.0,1.0,0.0,1.0,0.5,0.5,0.553072625698324,0.446927374301676
0.0,1.0,0.0,1.0,0.6923865675467828,0.30761343245321704,0.5959595959595958,0.40404040404040414,0.40453178006784873,0.5954682199321513,1.0,0.0,0.0,1.0,1.0,0.0,0.553072625698324,0.44692737430167584,0.0,1.0,0.5000000000000001,0.4999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6313364055299541,0.368663594470046,1.0,0.0,1.0,0.0,0.42440318302387287,0.5755968169761271,0.0,1.0,0.6273458445040215,0.3726541554959784,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.5689404934687954,0.4310595065312046,0.553072625698324,0.446927374301676
0.0,1.0,0.0,1.0,0.6923865675467828,0.30761343245321704,0.5154975530179446,0.4845024469820554,0.40453178006784873,0.5954682199321512,1.0,0.0,0.0,1.0,1.0,0.0,0.5154975530179446,0.48450244698205547,0.0,1.0,0.5000000000000001,0.49999999999999994,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.611764705882353,0.388235294117647,1.0,0.0,1.0,0.0,0.5204018910735562,0.47959810892644383,0.0,1.0,0.6273458445040215,0.3726541554959785,0.4265529192215409,0.5734470807784591,0.0,1.0,0.0,1.0,0.0,1.0,0.46332046332046334,0.5366795366795366,0.0,1.0,0.0,1.0,0.5154975530179445,0.4845024469820554,0.553072625698324,0.446927374301676
0.0,1.0,0.0,1.0,0.6596468836417785,0.3403531163582216,0.5678447170847829,0.43215528291521704,0.4045317800678488,0.5954682199321512,1.0,0.0,0.0,1.0,1.0,0.0,0.4562211981566821,0.543778801843318,0.0,1.0,0.5000000000000001,0.49999999999999994,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.611764705882353,0.388235294117647,1.0,0.0,1.0,0.0,0.5779688046987438,0.4220311953012563,0.0,1.0,0.6273458445040215,0.3726541554959785,0.4265529192215409,0.5734470807784591,0.0,1.0,0.0,1.0,0.0,1.0,0.446927374301676,0.5530726256983239,0.0,1.0,0.0,1.0,0.46332046332046334,0.5366795366795366,0.553072625698324,0.446927374301676
0.0,1.0,0.0,1.0,0.6839193994468591,0.3160806005531409,0.5355245030505805,0.4644754969494195,0.46889539893158727,0.5311046010684127,1.0,0.0,0.0,1.0,1.0,0.0,0.4040404040404042,0.5959595959595959,0.0,1.0,0.5000000000000001,0.4999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5154975530179446,0.48450244698205547,1.0,0.0,1.0,0.0,0.5204018910735562,0.47959810892644383,0.0,1.0,0.5689404934687954,0.43105950653120456,0.4066418163334463,0.5933581836665537,0.0,1.0,0.0,1.0,0.0,1.0,0.4040404040404041,0.595959595959596,0.0,1.0,0.0,1.0,0.560126582278481,0.43987341772151894,0.553072625698324,0.446927374301676
0.0,1.0,0.0,1.0,0.7225088667088686,0.27749113329113145,0.6098265895953757,0.3901734104046243,0.5524869499560765,0.44751305004392355,1.0,0.0,0.0,1.0,1.0,0.0,0.4040404040404041,0.5959595959595959,0.0,1.0,0.5000000000000001,0.4999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5154975530179446,0.48450244698205547,1.0,0.0,1.0,0.0,0.5204018910735562,0.47959810892644383,0.0,1.0,0.5959595959595961,0.4040404040404039,0.40598832783557476,0.5940116721644252,0.0,1.0,0.0,1.0,0.0,1.0,0.4040404040404041,0.595959595959596,0.0,1.0,0.0,1.0,0.560126582278481,0.43987341772151894,0.5000000000000001,0.5
0.0,1.0,0.0,1.0,0.7159729700943207,0.28402702990567924,0.6452460582895365,0.3547539417104635,0.7039750598987967,0.29602494010120334,1.0,0.0,0.0,1.0,1.0,0.0,0.40404040404040414,0.5959595959595958,0.0,1.0,0.6202531645569622,0.3797468354430379,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.43165467625899284,0.5683453237410072,1.0,0.0,1.0,0.0,0.5654255515044379,0.43457444849556215,0.0,1.0,0.3444601125953994,0.6555398874046007,0.3820439350525311,0.6179560649474689,0.0,1.0,0.0,1.0,0.0,1.0,0.4040404040404041,0.595959595959596,0.0,1.0,0.0,1.0,0.5154975530179445,0.48450244698205547,0.5000000000000001,0.5
0.0,1.0,0.0,1.0,0.6815888715310602,0.3184111284689398,0.6596468836417783,0.3403531163582218,0.7039750598987967,0.29602494010120334,1.0,0.0,0.0,1.0,1.0,0.0,0.4316546762589929,0.568345323741007,0.0,1.0,0.6313364055299541,0.3686635944700458,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.43165467625899284,0.5683453237410072,1.0,0.0,1.0,0.0,0.5969387755102041,0.4030612244897958,0.0,1.0,0.31841112846894,0.68158887153106,0.43165467625899284,0.5683453237410071,0.0,1.0,0.0,1.0,0.0,1.0,0.4040404040404041,0.595959595959596,0.0,1.0,0.0,1.0,0.560126582278481,0.43987341772151894,0.5000000000000001,0.5
0.0,1.0,0.0,1.0,0.7159729700943207,0.28402702990567924,0.5683453237410072,0.4316546762589928,0.7394108513664644,0.26058914863353555,1.0,0.0,0.0,1.0,1.0,0.0,0.4316546762589929,0.568345323741007,0.0,1.0,0.6313364055299541,0.3686635944700458,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.43165467625899284,0.5683453237410072,1.0,0.0,1.0,0.0,0.6117647058823531,0.388235294117647,0.0,1.0,0.3622668850330946,0.6377331149669054,0.43165467625899284,0.5683453237410071,0.0,1.0,0.0,1.0,0.0,1.0,0.4040404040404041,0.595959595959596,0.0,1.0,0.0,1.0,0.560126582278481,0.43987341772151894,0.5000000000000001,0.5
0.0,1.0,0.0,1.0,0.6555633691643108,0.34443663083568915,0.595959595959596,0.4040404040404039,0.6894369751161378,0.3105630248838622,1.0,0.0,0.0,1.0,1.0,0.0,0.42440318302387287,0.5755968169761271,0.0,1.0,0.6313364055299541,0.3686635944700458,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.446927374301676,0.553072625698324,1.0,0.0,1.0,0.0,0.6452460582895366,0.35475394171046337,0.0,1.0,0.3444601125953993,0.6555398874046007,0.5283582089552239,0.47164179104477605,0.0,1.0,0.0,1.0,0.0,1.0,0.4040404040404041,0.5959595959595959,0.0,1.0,0.0,1.0,0.471976401179941,0.528023598820059,0.5000000000000001,0.5
0.0,1.0,0.0,1.0,0.5000000000000004,0.4999999999999995,0.595959595959596,0.4040404040404039,0.6202531645569622,0.3797468354430379,1.0,0.0,0.0,1.0,1.0,0.0,0.4316546762589929,0.568345323741007,0.0,1.0,0.7059904446894526,0.2940095553105474,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6827882909227888,0.3172117090772112,0.0,1.0,0.4999219898340436,0.5000780101659563,0.5689404934687955,0.43105950653120456,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.473302765863038,0.526697234136962,0.40795512493625713,0.5920448750637429
0.0,1.0,0.0,1.0,0.5683453237410075,0.4316546762589925,0.5000000000000004,0.49999999999999967,0.6313364055299541,0.3686635944700458,1.0,0.0,0.0,1.0,1.0,0.0,0.446927374301676,0.5530726256983239,0.0,1.0,0.6839193994468592,0.31608060055314086,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.626512914483129,0.37348708551687093,0.0,1.0,0.5672252269879203,0.4327747730120797,0.5689404934687955,0.43105950653120456,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.473302765863038,0.526697234136962,0.43462513582035506,0.5653748641796449
0.0,1.0,0.0,1.0,0.5683453237410075,0.4316546762589925,0.0,1.0,0.6596468836417786,0.3403531163582214,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.6839193994468592,0.31608060055314086,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5672252269879203,0.4327747730120797,0.5689404934687955,0.43105950653120456,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.46502615772137185,0.5349738422786282,0.3843689942344652,0.6156310057655348
