xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1,xover_1,mut_1
1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.48484848484848486,0.5151515151515151,0.47058823529411764,0.5294117647058824,0.5,0.5,1.0,0.0,0.4800000000000001,0.52,1.0,0.0,0.47058823529411764,0.5294117647058824,0.5294117647058824,0.47058823529411764,1.0,0.0,0.5555555555555556,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.4800000000000001,0.52,0.5,0.5,0.5,0.5,0.5,0.5
1.0,0.0,0.5,0.5,0.5,0.5,0.4800000000000001,0.52,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.46153846153846145,0.5384615384615384,0.5,0.5,1.0,0.0,0.4800000000000001,0.52,1.0,0.0,0.46153846153846145,0.5384615384615384,0.5294117647058824,0.47058823529411764,1.0,0.0,0.5555555555555556,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.4800000000000001,0.52,0.5233644859813084,0.47663551401869153,0.5,0.5,0.5,0.5
1.0,0.0,0.5,0.5,0.5384615384615384,0.46153846153846145,0.4800000000000001,0.52,0.0,1.0,0.5,0.5,0.0,1.0,0.5384615384615384,0.46153846153846145,0.5,0.5,1.0,0.0,0.5,0.5,0.47058823529411764,0.5294117647058824,0.5,0.5,1.0,0.0,0.48484848484848486,0.5151515151515151,1.0,0.0,0.4800000000000001,0.52,0.5294117647058824,0.47058823529411764,1.0,0.0,0.5555555555555556,0.4444444444444444,0.48484848484848486,0.5151515151515151,0.5384615384615384,0.46153846153846145,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.48484848484848486,0.5151515151515151,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5,0.5
1.0,0.0,0.5,0.5,0.5384615384615384,0.46153846153846145,0.5357142857142858,0.4642857142857143,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.5384615384615384,0.46153846153846145,0.5,0.5,1.0,0.0,0.5,0.5,0.47058823529411764,0.5294117647058824,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5555555555555556,0.4444444444444444,1.0,0.0,0.5,0.5,0.4800000000000001,0.52,0.6,0.4,0.5,0.5,0.0,1.0,0.0,1.0,0.5294117647058824,0.47058823529411764,0.48484848484848486,0.5151515151515151,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5,0.5
1.0,0.0,0.5,0.5,0.5555555555555556,0.4444444444444444,0.509090909090909,0.49090909090909085,0.0,1.0,0.5384615384615384,0.46153846153846145,0.0,1.0,0.5555555555555556,0.4444444444444444,0.5,0.5,1.0,0.0,0.5,0.5,0.47058823529411764,0.5294117647058824,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5555555555555556,0.4444444444444444,1.0,0.0,0.5,0.5,0.4800000000000001,0.52,0.6,0.4,0.6,0.4,0.0,1.0,0.0,1.0,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5555555555555556,0.4444444444444444,0.5,0.5,0.5,0.5
1.0,0.0,0.48484848484848486,0.5151515151515151,0.5555555555555556,0.4444444444444444,0.5172413793103448,0.48275862068965514,0.0,1.0,0.5294117647058824,0.47058823529411764,0.0,1.0,0.6,0.4,0.5,0.5,1.0,0.0,0.5,0.5,0.4800000000000001,0.52,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5555555555555556,0.4444444444444444,1.0,0.0,0.5,0.5,0.47058823529411764,0.5294117647058824,0.6,0.4,0.6,0.4,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.0,0.0,0.4800000000000001,0.52,0.5714285714285715,0.4285714285714286,0.5357142857142858,0.4642857142857143,0.0,1.0,0.5384615384615384,0.46153846153846145,0.0,1.0,0.6,0.4,0.5,0.5,1.0,0.0,0.47058823529411764,0.5294117647058824,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.4800000000000001,0.52,0.5714285714285715,0.4285714285714286,1.0,0.0,0.5555555555555556,0.4444444444444444,0.4800000000000001,0.52,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.5,0.5,0.5,0.5,0.6,0.4,0.5,0.5
1.0,0.0,0.47058823529411764,0.5294117647058824,0.5384615384615384,0.46153846153846145,0.5357142857142858,0.4642857142857143,0.0,1.0,0.5384615384615384,0.46153846153846145,0.0,1.0,0.6363636363636364,0.36363636363636365,0.5,0.5,1.0,0.0,0.46153846153846145,0.5384615384615384,0.5555555555555556,0.4444444444444444,0.4800000000000001,0.52,1.0,0.0,0.4444444444444444,0.5555555555555556,1.0,0.0,0.47058823529411764,0.5294117647058824,0.5714285714285715,0.4285714285714286,1.0,0.0,0.6,0.4,0.5,0.5,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.5,0.5,0.5,0.5,0.5555555555555556,0.4444444444444444,0.5,0.5
1.0,0.0,0.4800000000000001,0.52,0.5384615384615384,0.46153846153846145,0.48484848484848486,0.5151515151515151,0.0,1.0,0.5,0.5,0.0,1.0,0.6,0.4,0.5,0.5,1.0,0.0,0.47058823529411764,0.5294117647058824,0.5384615384615384,0.46153846153846145,0.48484848484848486,0.5151515151515151,1.0,0.0,0.4444444444444444,0.5555555555555556,1.0,0.0,0.4800000000000001,0.52,0.5862068965517241,0.4137931034482758,1.0,0.0,0.5555555555555556,0.4444444444444444,0.4800000000000001,0.52,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,1.0,0.5,0.5,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5555555555555556,0.4444444444444444,0.5,0.5
1.0,0.0,0.4800000000000001,0.52,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.6,0.4,0.47058823529411764,0.5294117647058824,1.0,0.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.48484848484848486,0.5151515151515151,1.0,0.0,0.47058823529411764,0.5294117647058824,1.0,0.0,0.4800000000000001,0.52,0.5862068965517241,0.4137931034482758,1.0,0.0,0.5555555555555556,0.4444444444444444,0.46153846153846145,0.5384615384615384,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5384615384615384,0.46153846153846145,0.5,0.5
1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.5714285714285715,0.4285714285714286,0.46153846153846145,0.5384615384615384,1.0,0.0,0.0,1.0,0.5384615384615384,0.46153846153846145,0.4800000000000001,0.52,1.0,0.0,0.4800000000000001,0.52,1.0,0.0,0.5357142857142858,0.4642857142857143,0.5789473684210527,0.42105263157894735,1.0,0.0,0.5384615384615384,0.46153846153846145,0.47058823529411764,0.5294117647058824,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.48484848484848486,0.5151515151515151,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5294117647058824,0.47058823529411764,0.5,0.5
1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.5555555555555556,1.0,0.0,0.0,1.0,0.5294117647058824,0.47058823529411764,0.48484848484848486,0.5151515151515151,1.0,0.0,0.48484848484848486,0.5151515151515151,1.0,0.0,0.5384615384615384,0.46153846153846145,0.5789473684210527,0.42105263157894735,1.0,0.0,0.5,0.5,0.47058823529411764,0.5294117647058824,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.48484848484848486,0.5151515151515151,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5,0.5,0.5,0.5
1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5384615384615384,0.46153846153846145,0.0,1.0,0.5,0.5,0.4444444444444444,0.5555555555555556,1.0,0.0,0.0,1.0,0.5,0.5,0.463768115942029,0.5362318840579711,1.0,0.0,0.5,0.5,1.0,0.0,0.5555555555555556,0.4444444444444444,0.5789473684210527,0.42105263157894735,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.48484848484848486,0.5151515151515151,0.5384615384615384,0.46153846153846145,0.5,0.5,0.5294117647058824,0.47058823529411764,1.0,0.0
1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.5384615384615384,0.46153846153846145,0.0,1.0,0.5,0.5,0.4444444444444444,0.5555555555555556,1.0,0.0,0.0,1.0,0.52,0.4800000000000001,0.5084745762711865,0.4915254237288136,1.0,0.0,0.5,0.5,1.0,0.0,0.5714285714285715,0.4285714285714286,0.5,0.5,1.0,0.0,0.47058823529411764,0.5294117647058824,0.0,1.0,1.0,0.0,0.48484848484848486,0.5151515151515151,0.0,1.0,0.0,1.0,0.4800000000000001,0.52,0.5,0.5,0.5,0.5,0.5294117647058824,0.47058823529411764,1.0,0.0
1.0,0.0,0.5384615384615384,0.46153846153846145,0.5,0.5,0.0,1.0,0.0,1.0,0.5384615384615384,0.46153846153846145,0.0,1.0,0.5,0.5,0.47058823529411764,0.5294117647058824,1.0,0.0,0.0,1.0,0.52,0.4800000000000001,0.5084745762711865,0.4915254237288136,1.0,0.0,0.5,0.5,1.0,0.0,0.5714285714285715,0.4285714285714286,0.0,1.0,1.0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,1.0,0.0,0.4800000000000001,0.52,0.0,1.0,0.0,1.0,0.4800000000000001,0.52,0.5,0.5,0.5,0.5,0.5294117647058824,0.47058823529411764,1.0,0.0
1.0,0.0,0.5384615384615384,0.46153846153846145,0.5,0.5,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,1.0,0.5294117647058824,0.47058823529411764,0.5647058823529412,0.43529411764705883,1.0,0.0,0.5,0.5,1.0,0.0,0.5384615384615384,0.46153846153846145,0.0,1.0,1.0,0.0,0.47368421052631576,0.5263157894736842,0.0,1.0,1.0,0.0,0.4800000000000001,0.52,0.0,1.0,0.0,1.0,0.48979591836734687,0.5102040816326531,1.0,0.0,0.5,0.5,0.5384615384615384,0.46153846153846145,1.0,0.0
1.0,0.0,0.5294117647058824,0.47058823529411764,0.5,0.5,0.0,1.0,0.0,1.0,0.5789473684210527,0.42105263157894735,0.0,1.0,0.5,0.5,0.4800000000000001,0.52,1.0,0.0,0.0,1.0,0.5789473684210527,0.42105263157894735,0.5084745762711865,0.4915254237288136,1.0,0.0,0.5,0.5,1.0,0.0,0.5384615384615384,0.46153846153846145,0.0,1.0,1.0,0.0,0.509090909090909,0.49090909090909085,0.0,1.0,1.0,0.0,0.47058823529411764,0.5294117647058824,0.0,1.0,0.0,1.0,0.48484848484848486,0.5151515151515151,1.0,0.0,0.5,0.5,0.5714285714285715,0.4285714285714286,1.0,0.0
1.0,0.0,0.509090909090909,0.49090909090909085,0.5,0.5,0.0,1.0,0.0,1.0,0.5789473684210527,0.42105263157894735,0.0,1.0,0.0,1.0,0.5357142857142858,0.4642857142857143,1.0,0.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.5384615384615384,0.46153846153846145,1.0,0.0,0.5,0.5,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,1.0,0.0,0.5573770491803278,0.44262295081967207,0.0,1.0,1.0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.0,1.0,0.5233644859813084,0.47663551401869153,1.0,0.0,0.5,0.5,0.5714285714285715,0.4285714285714286,1.0,0.0
1.0,0.0,0.47368421052631576,0.5263157894736842,0.5,0.5,0.0,1.0,0.0,1.0,0.5789473684210527,0.42105263157894735,0.0,1.0,0.0,1.0,0.5357142857142858,0.4642857142857143,1.0,0.0,0.0,1.0,0.5862068965517241,0.4137931034482758,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5294117647058824,0.47058823529411764,0.0,1.0,1.0,0.0,0.5862068965517241,0.4137931034482758,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5454545454545454,0.45454545454545453,1.0,0.0,0.5,0.5,0.5555555555555556,0.4444444444444444,1.0,0.0
1.0,0.0,0.47058823529411764,0.5294117647058824,0.5,0.5,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,1.0,0.5357142857142858,0.4642857142857143,1.0,0.0,0.0,1.0,0.5573770491803278,0.44262295081967207,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5294117647058824,0.47058823529411764,0.0,1.0,1.0,0.0,0.6129032258064516,0.38709677419354843,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5565217391304348,0.44347826086956527,1.0,0.0,0.5294117647058824,0.47058823529411764,0.5789473684210527,0.42105263157894735,1.0,0.0
1.0,0.0,0.47058823529411764,0.5294117647058824,0.5,0.5,0.0,1.0,0.0,1.0,0.5428571428571428,0.45714285714285713,0.0,1.0,0.0,1.0,0.509090909090909,0.49090909090909085,1.0,0.0,0.0,1.0,0.574468085106383,0.425531914893617,0.5,0.5,1.0,0.0,0.5555555555555556,0.4444444444444444,1.0,0.0,0.5384615384615384,0.46153846153846145,0.0,1.0,1.0,0.0,0.6000000000000001,0.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5675675675675675,0.43243243243243246,1.0,0.0,0.5384615384615384,0.46153846153846145,1.0,0.0,1.0,0.0
1.0,0.0,0.46153846153846145,0.5384615384615384,0.5,0.5,0.0,1.0,0.0,1.0,0.5294117647058824,0.47058823529411764,0.0,1.0,0.0,1.0,0.5294117647058824,0.47058823529411764,1.0,0.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.5,0.5,1.0,0.0,0.5714285714285715,0.4285714285714286,1.0,0.0,0.5357142857142858,0.4642857142857143,0.0,1.0,1.0,0.0,0.6000000000000001,0.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5862068965517241,0.4137931034482758,1.0,0.0,0.5384615384615384,0.46153846153846145,1.0,0.0,1.0,0.0
1.0,0.0,0.4800000000000001,0.52,0.5,0.5,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.6,0.4,0.5,0.5,1.0,0.0,0.5675675675675675,0.43243243243243246,1.0,0.0,0.4800000000000001,0.52,0.0,1.0,1.0,0.0,0.5806451612903226,0.41935483870967744,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5862068965517241,0.4137931034482758,1.0,0.0,0.5294117647058824,0.47058823529411764,1.0,0.0,1.0,0.0
1.0,0.0,0.48484848484848486,0.5151515151515151,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5294117647058824,0.47058823529411764,1.0,0.0,0.0,1.0,0.6,0.4,0.5714285714285715,0.4285714285714286,1.0,0.0,1.0,0.0,1.0,0.0,0.4800000000000001,0.52,0.0,1.0,1.0,0.0,0.5806451612903226,0.41935483870967744,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5573770491803278,0.44262295081967207,1.0,0.0,0.5384615384615384,0.46153846153846145,1.0,0.0,1.0,0.0
1.0,0.0,0.48484848484848486,0.5151515151515151,0.5294117647058824,0.47058823529411764,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5714285714285715,0.4285714285714286,1.0,0.0,1.0,0.0,1.0,0.0,0.47058823529411764,0.5294117647058824,0.0,1.0,1.0,0.0,0.5357142857142858,0.4642857142857143,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5573770491803278,0.44262295081967207,1.0,0.0,0.5384615384615384,0.46153846153846145,1.0,0.0,1.0,0.0
1.0,0.0,0.48484848484848486,0.5151515151515151,0.5384615384615384,0.46153846153846145,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.42105263157894735,1.0,0.0,1.0,0.0,1.0,0.0,0.4444444444444444,0.5555555555555556,0.0,1.0,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5423728813559322,0.45762711864406785,1.0,0.0,0.5294117647058824,0.47058823529411764,1.0,0.0,1.0,0.0
1.0,0.0,0.5,0.5,0.5357142857142858,0.4642857142857143,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5789473684210527,0.42105263157894735,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5862068965517241,0.4137931034482758,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5348837209302325,0.46511627906976744,1.0,0.0,0.5384615384615384,0.46153846153846145,1.0,0.0,1.0,0.0
1.0,0.0,0.5,0.5,0.5783132530120482,0.42168674698795183,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.6065573770491803,0.3934426229508196,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5573770491803278,0.44262295081967207,1.0,0.0,0.5384615384615384,0.46153846153846145,1.0,0.0,1.0,0.0
1.0,0.0,0.5,0.5,0.5909090909090909,0.4090909090909091,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.6065573770491803,0.3934426229508196,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5675675675675675,0.43243243243243246,1.0,0.0,0.509090909090909,0.49090909090909085,1.0,0.0,1.0,0.0
1.0,0.0,0.4800000000000001,0.52,0.6021505376344086,0.3978494623655914,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.6065573770491803,0.3934426229508196,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5675675675675675,0.43243243243243246,1.0,0.0,0.47058823529411764,0.5294117647058824,1.0,0.0,1.0,0.0
1.0,0.0,0.48484848484848486,0.5151515151515151,0.573529411764706,0.42647058823529416,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.632183908045977,0.367816091954023,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5862068965517241,0.4137931034482758,1.0,0.0,0.4800000000000001,0.52,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.5909090909090909,0.4090909090909091,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.632183908045977,0.367816091954023,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5714285714285715,0.4285714285714286,1.0,0.0,0.47058823529411764,0.5294117647058824,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.6000000000000001,0.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.625,0.37499999999999994,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0,0.4800000000000001,0.52,1.0,0.0,1.0,0.0
